,日期,券商代號,券商,股票代號,股票,買進張數,賣出張數,差額
64,2022-07-05,1650,新加坡商瑞銀,2892,第一金,175.0,991.0,-816.0
65,2022-07-05,1650,新加坡商瑞銀,3189,景碩,895.0,1619.0,-724.0
66,2022-07-05,1650,新加坡商瑞銀,2324,仁寶,285.0,949.0,-664.0
67,2022-07-05,1650,新加坡商瑞銀,3711,日月光投控,1824.0,2463.0,-639.0
68,2022-07-05,1650,新加坡商瑞銀,883,開發金乙特,0.0,628.0,-628.0
69,2022-07-05,1650,新加坡商瑞銀,2603,長榮,6080.0,6701.0,-621.0
70,2022-07-05,1650,新加坡商瑞銀,2408,南亞科,406.0,957.0,-551.0
71,2022-07-05,1650,新加坡商瑞銀,2308,台達電,737.0,1270.0,-533.0
72,2022-07-05,1650,新加坡商瑞銀,1513,中興電,1443.0,1947.0,-504.0
73,2022-07-05,1650,新加坡商瑞銀,6182,合晶,552.0,1034.0,-482.0
74,2022-07-05,1650,新加坡商瑞銀,2356,英業達,410.0,885.0,-475.0
75,2022-07-05,1650,新加坡商瑞銀,6125,廣運,502.0,973.0,-471.0
76,2022-07-05,1650,新加坡商瑞銀,2498,宏達電,1980.0,2450.0,-470.0
77,2022-07-05,1650,新加坡商瑞銀,2889,國票金,72.0,541.0,-469.0
78,2022-07-05,1650,新加坡商瑞銀,2354,鴻準,106.0,566.0,-460.0
79,2022-07-05,1650,新加坡商瑞銀,2449,京元電子,116.0,570.0,-454.0
80,2022-07-05,1650,新加坡商瑞銀,2371,大同,672.0,1117.0,-445.0
81,2022-07-05,1650,新加坡商瑞銀,5483,中美晶,269.0,709.0,-440.0
82,2022-07-05,1650,新加坡商瑞銀,3265,台星科,285.0,719.0,-434.0
83,2022-07-05,1650,新加坡商瑞銀,2637,慧洋,836.0,1267.0,-431.0
84,2022-07-05,1650,新加坡商瑞銀,2368,金像電,1117.0,1547.0,-430.0
85,2022-07-05,1650,新加坡商瑞銀,4904,遠傳,199.0,626.0,-427.0
86,2022-07-05,1650,新加坡商瑞銀,2887,台新金,1331.0,1743.0,-412.0
87,2022-07-05,1650,新加坡商瑞銀,3034,聯詠,370.0,777.0,-407.0
88,2022-07-05,1650,新加坡商瑞銀,1301,台塑,1384.0,1775.0,-391.0
89,2022-07-05,1650,新加坡商瑞銀,2454,聯發科,242.0,624.0,-382.0
90,2022-07-05,1650,新加坡商瑞銀,6461,益得,261.0,638.0,-377.0
91,2022-07-05,1650,新加坡商瑞銀,8112,至上,165.0,529.0,-364.0
92,2022-07-05,1650,新加坡商瑞銀,1216,統一,1196.0,1517.0,-321.0
93,2022-07-05,1650,新加坡商瑞銀,1609,大亞,636.0,939.0,-303.0
94,2022-07-05,1650,新加坡商瑞銀,2301,光寶科,112.0,401.0,-289.0
95,2022-07-05,1650,新加坡商瑞銀,3051,力特,25.0,312.0,-287.0
96,2022-07-05,1650,新加坡商瑞銀,0885,富邦越南,10.0,294.0,-284.0
97,2022-07-05,1650,新加坡商瑞銀,5425,台半,1441.0,1722.0,-281.0
98,2022-07-05,1650,新加坡商瑞銀,4931,新盛力,567.0,847.0,-280.0
99,2022-07-05,1650,新加坡商瑞銀,5457,宣德,65.0,344.0,-279.0
0,2022-07-05,2180,亞東,3576,聯合再生,786.0,17.0,769.0
1,2022-07-05,2180,亞東,0893,國泰智能電動車,752.0,0.0,752.0
2,2022-07-05,2180,亞東,2618,長榮航,324.0,53.0,271.0
3,2022-07-05,2180,亞東,0056,元大高股息,198.0,5.0,193.0
4,2022-07-05,2180,亞東,6235,華孚,195.0,3.0,192.0
5,2022-07-05,2180,亞東,0900,富邦特選高股息,109.0,7.0,102.0
6,2022-07-05,2180,亞東,0881,國泰台灣,102.0,0.0,102.0
7,2022-07-05,2180,亞東,2031,新光鋼,91.0,0.0,91.0
8,2022-07-05,2180,亞東,0637,元大滬深正,66.0,3.0,63.0
9,2022-07-05,2180,亞東,0679,元大美債年,62.0,0.0,62.0
10,2022-07-05,2180,亞東,0878,國泰永續高股息,62.0,9.0,53.0
11,2022-07-05,2180,亞東,1236,宏亞,47.0,0.0,47.0
12,2022-07-05,2180,亞東,2731,雄獅,45.0,0.0,45.0
13,2022-07-05,2180,亞東,3036,文曄,50.0,8.0,42.0
14,2022-07-05,2180,亞東,5425,台半,90.0,49.0,41.0
15,2022-07-05,2180,亞東,6146,耕興,41.0,0.0,41.0
16,2022-07-05,2180,亞東,2883,開發金,73.0,33.0,40.0
17,2022-07-05,2180,亞東,1409,新纖,40.0,0.0,40.0
18,2022-07-05,2180,亞東,6125,廣運,44.0,11.0,33.0
19,2022-07-05,2180,亞東,2345,智邦,30.0,0.0,30.0
20,2022-07-05,2180,亞東,8255,朋程,30.0,1.0,29.0
21,2022-07-05,2180,亞東,2617,台航,68.0,40.0,28.0
22,2022-07-05,2180,亞東,3665,貿聯,23.0,0.0,23.0
23,2022-07-05,2180,亞東,1301,台塑,23.0,0.0,23.0
24,2022-07-05,2180,亞東,1432,大魯閣,21.0,0.0,21.0
25,2022-07-05,2180,亞東,3265,台星科,21.0,0.0,21.0
26,2022-07-05,2180,亞東,3231,緯創,21.0,0.0,21.0
27,2022-07-05,2180,亞東,2337,旺宏,22.0,2.0,20.0
28,2022-07-05,2180,亞東,0061,元大寶滬深,20.0,0.0,20.0
29,2022-07-05,2180,亞東,3376,新日興,20.0,0.0,20.0
30,2022-07-05,2180,亞東,6770,力積電,20.0,3.0,17.0
31,2022-07-05,2180,亞東,1513,中興電,22.0,5.0,17.0
32,2022-07-05,2180,亞東,3682,亞太電,15.0,0.0,15.0
33,2022-07-05,2180,亞東,3491,昇達科,16.0,2.0,14.0
34,2022-07-05,2180,亞東,5356,協益,24.0,10.0,14.0
35,2022-07-05,2180,亞東,1504,東元,13.0,0.0,13.0
36,2022-07-05,2180,亞東,1326,台化,12.0,0.0,12.0
37,2022-07-05,2180,亞東,2892,第一金,25.0,13.0,12.0
38,2022-07-05,2180,亞東,3508,位速,12.0,0.0,12.0
39,2022-07-05,2180,亞東,6443,元晶,25.0,14.0,11.0
40,2022-07-05,2180,亞東,6245,立端,11.0,1.0,10.0
41,2022-07-05,2180,亞東,0753,中信中國正,10.0,0.0,10.0
42,2022-07-05,2180,亞東,1453,大將,10.0,0.0,10.0
43,2022-07-05,2180,亞東,1460,宏遠,10.0,0.0,10.0
44,2022-07-05,2180,亞東,1514,亞力,10.0,0.0,10.0
45,2022-07-05,2180,亞東,2419,仲琦,13.0,3.0,10.0
46,2022-07-05,2180,亞東,2548,華固,10.0,0.0,10.0
47,2022-07-05,2180,亞東,3521,鴻翊,12.0,2.0,10.0
48,2022-07-05,2180,亞東,6509,聚和,12.0,2.0,10.0
49,2022-07-05,2180,亞東,2891,中信金,11.0,2.0,9.0
50,2022-07-05,2180,亞東,2888,新光金,10.0,803.0,-793.0
51,2022-07-05,2180,亞東,2903,遠百,0.0,199.0,-199.0
52,2022-07-05,2180,亞東,0050,元大台灣,638.0,816.0,-178.0
53,2022-07-05,2180,亞東,2606,裕民,20.0,184.0,-164.0
54,2022-07-05,2180,亞東,2610,華航,109.0,255.0,-146.0
55,2022-07-05,2180,亞東,1710,東聯,10.0,150.0,-140.0
56,2022-07-05,2180,亞東,2330,台積電,31.0,168.0,-137.0
57,2022-07-05,2180,亞東,3003,健和興,0.0,135.0,-135.0
58,2022-07-05,2180,亞東,3481,群創,44.0,177.0,-133.0
59,2022-07-05,2180,亞東,3675,德微,7.0,107.0,-100.0
60,2022-07-05,2180,亞東,1102,亞泥,5.0,105.0,-100.0
61,2022-07-05,2180,亞東,0670,富邦正,0.0,92.0,-92.0
62,2022-07-05,2180,亞東,0631,元大台灣正,74.0,157.0,-83.0
63,2022-07-05,2180,亞東,3645,達邁,0.0,80.0,-80.0
64,2022-07-05,2180,亞東,1402,遠東新,26.0,96.0,-70.0
65,2022-07-05,2180,亞東,2542,興富發,5.0,60.0,-55.0
66,2022-07-05,2180,亞東,2609,陽明,37.0,91.0,-54.0
67,2022-07-05,2180,亞東,2603,長榮,30.0,83.0,-53.0
68,2022-07-05,2180,亞東,2498,宏達電,19.0,67.0,-48.0
69,2022-07-05,2180,亞東,6414,樺漢,0.0,47.0,-47.0
70,2022-07-05,2180,亞東,2104,國際中橡,0.0,45.0,-45.0
71,2022-07-05,2180,亞東,2317,鴻海,20.0,59.0,-39.0
72,2022-07-05,2180,亞東,1560,中砂,8.0,39.0,-31.0
73,2022-07-05,2180,亞東,2409,友達,5.0,32.0,-27.0
74,2022-07-05,2180,亞東,1216,統一,0.0,26.0,-26.0
75,2022-07-05,2180,亞東,0632,元大台灣反,429.0,454.0,-25.0
76,2022-07-05,2180,亞東,1717,長興,0.0,22.0,-22.0
77,2022-07-05,2180,亞東,1314,中石化,2.0,23.0,-21.0
78,2022-07-05,2180,亞東,0708,期元大黃金正,0.0,20.0,-20.0
79,2022-07-05,2180,亞東,3105,穩懋,1.0,19.0,-18.0
80,2022-07-05,2180,亞東,0892,富邦台灣半導體,1.0,16.0,-15.0
81,2022-07-05,2180,亞東,1101,台泥,1.0,16.0,-15.0
82,2022-07-05,2180,亞東,1806,冠軍,0.0,15.0,-15.0
83,2022-07-05,2180,亞東,6176,瑞儀,0.0,15.0,-15.0
84,2022-07-05,2180,亞東,1312,國喬,2.0,16.0,-14.0
85,2022-07-05,2180,亞東,2885,元大金,1.0,15.0,-14.0
86,2022-07-05,2180,亞東,6609,瀧澤科,0.0,14.0,-14.0
87,2022-07-05,2180,亞東,9914,美利達,1.0,15.0,-14.0
88,2022-07-05,2180,亞東,9927,泰銘,0.0,13.0,-13.0
89,2022-07-05,2180,亞東,2723,美食,1.0,12.0,-11.0
90,2022-07-05,2180,亞東,2027,大成鋼,3.0,13.0,-10.0
91,2022-07-05,2180,亞東,3047,訊舟,0.0,10.0,-10.0
92,2022-07-05,2180,亞東,3049,和鑫,0.0,10.0,-10.0
93,2022-07-05,2180,亞東,3346,麗清,0.0,10.0,-10.0
94,2022-07-05,2180,亞東,5371,中光電,0.0,10.0,-10.0
95,2022-07-05,2180,亞東,6104,創惟,25.0,35.0,-10.0
96,2022-07-05,2180,亞東,8054,安國,0.0,10.0,-10.0
97,2022-07-05,2180,亞東,0882,中信中國高股息,0.0,9.0,-9.0
98,2022-07-05,2180,亞東,0772,中信高評級公司債,0.0,9.0,-9.0
99,2022-07-05,2180,亞東,4114,健喬,2.0,11.0,-9.0
0,2022-07-05,2200,元大期貨,3105,穩懋,1.0,4.0,-3.0
1,2022-07-05,2200,元大期貨,0.0,0.0,0.0,0.0,0.0
0,2022-07-05,2210,群益期貨,0.0,0.0,0.0,0.0,0.0
0,2022-07-05,5050,大展,2618,長榮航,80.0,12.0,68.0
1,2022-07-05,5050,大展,2419,仲琦,60.0,2.0,58.0
2,2022-07-05,5050,大展,5351,鈺創,54.0,1.0,53.0
3,2022-07-05,5050,大展,0878,國泰永續高股息,52.0,5.0,47.0
4,2022-07-05,5050,大展,0681,元大美債反,35.0,0.0,35.0
5,2022-07-05,5050,大展,6245,立端,68.0,37.0,31.0
6,2022-07-05,5050,大展,1101,台泥,30.0,0.0,30.0
7,2022-07-05,5050,大展,9802,鈺齊,36.0,6.0,30.0
8,2022-07-05,5050,大展,1301,台塑,22.0,0.0,22.0
9,2022-07-05,5050,大展,1609,大亞,20.0,0.0,20.0
10,2022-07-05,5050,大展,3707,漢磊,22.0,2.0,20.0
11,2022-07-05,5050,大展,8112,至上,20.0,0.0,20.0
12,2022-07-05,5050,大展,2888,新光金,30.0,11.0,19.0
13,2022-07-05,5050,大展,1219,福壽,15.0,0.0,15.0
14,2022-07-05,5050,大展,1760,寶齡富錦,16.0,1.0,15.0
15,2022-07-05,5050,大展,2883,開發金,17.0,3.0,14.0
16,2022-07-05,5050,大展,4192,杏國,13.0,0.0,13.0
17,2022-07-05,5050,大展,1513,中興電,13.0,1.0,12.0
18,2022-07-05,5050,大展,3645,達邁,12.0,1.0,11.0
19,2022-07-05,5050,大展,1560,中砂,41.0,31.0,10.0
20,2022-07-05,5050,大展,1303,南亞,14.0,4.0,10.0
21,2022-07-05,5050,大展,2345,智邦,11.0,1.0,10.0
22,2022-07-05,5050,大展,2458,義隆,10.0,0.0,10.0
23,2022-07-05,5050,大展,3663,鑫科,10.0,0.0,10.0
24,2022-07-05,5050,大展,4934,太極,10.0,0.0,10.0
25,2022-07-05,5050,大展,5876,上海商銀,10.0,0.0,10.0
26,2022-07-05,5050,大展,6535,順藥,10.0,0.0,10.0
27,2022-07-05,5050,大展,6016,康和證,9.0,0.0,9.0
28,2022-07-05,5050,大展,0050,元大台灣,9.0,0.0,9.0
29,2022-07-05,5050,大展,3362,先進光,10.0,2.0,8.0
30,2022-07-05,5050,大展,4911,德英,8.0,0.0,8.0
31,2022-07-05,5050,大展,2617,台航,7.0,0.0,7.0
32,2022-07-05,5050,大展,6147,頎邦,7.0,0.0,7.0
33,2022-07-05,5050,大展,2615,萬海,15.0,9.0,6.0
34,2022-07-05,5050,大展,4147,中裕,6.0,0.0,6.0
35,2022-07-05,5050,大展,6550,北極星藥業,8.0,2.0,6.0
36,2022-07-05,5050,大展,2330,台積電,14.0,9.0,5.0
37,2022-07-05,5050,大展,0893,國泰智能電動車,5.0,0.0,5.0
38,2022-07-05,5050,大展,1611,中電,5.0,0.0,5.0
39,2022-07-05,5050,大展,2006,東和鋼鐵,5.0,0.0,5.0
40,2022-07-05,5050,大展,2340,台亞,11.0,6.0,5.0
41,2022-07-05,5050,大展,3058,立德,5.0,0.0,5.0
42,2022-07-05,5050,大展,6643,,5.0,0.0,5.0
43,2022-07-05,5050,大展,9939,宏全,5.0,0.0,5.0
44,2022-07-05,5050,大展,0631,元大台灣正,4.0,0.0,4.0
45,2022-07-05,5050,大展,2324,仁寶,6.0,2.0,4.0
46,2022-07-05,5050,大展,2436,偉詮電,4.0,0.0,4.0
47,2022-07-05,5050,大展,2889,國票金,4.0,0.0,4.0
48,2022-07-05,5050,大展,3380,明泰,6.0,2.0,4.0
49,2022-07-05,5050,大展,3666,光耀,4.0,0.0,4.0
50,2022-07-05,5050,大展,8215,明基材,0.0,82.0,-82.0
51,2022-07-05,5050,大展,6125,廣運,1.0,50.0,-49.0
52,2022-07-05,5050,大展,4743,合一,0.0,42.0,-42.0
53,2022-07-05,5050,大展,0632,元大台灣反,3.0,40.0,-37.0
54,2022-07-05,5050,大展,2498,宏達電,35.0,69.0,-34.0
55,2022-07-05,5050,大展,6118,建達,1.0,33.0,-32.0
56,2022-07-05,5050,大展,2415,錩新,0.0,30.0,-30.0
57,2022-07-05,5050,大展,2603,長榮,152.0,180.0,-28.0
58,2022-07-05,5050,大展,1711,永光,0.0,27.0,-27.0
59,2022-07-05,5050,大展,8261,富鼎,0.0,26.0,-26.0
60,2022-07-05,5050,大展,3558,神準,27.0,52.0,-25.0
61,2022-07-05,5050,大展,8996,高力,0.0,25.0,-25.0
62,2022-07-05,5050,大展,1002,土銀國泰,0.0,23.0,-23.0
63,2022-07-05,5050,大展,2882,國泰金,5.0,27.0,-22.0
64,2022-07-05,5050,大展,3682,亞太電,0.0,20.0,-20.0
65,2022-07-05,5050,大展,2031,新光鋼,14.0,33.0,-19.0
66,2022-07-05,5050,大展,1218,泰山,1.0,19.0,-18.0
67,2022-07-05,5050,大展,4543,萬在,1.0,19.0,-18.0
68,2022-07-05,5050,大展,4721,美琪瑪,2.0,20.0,-18.0
69,2022-07-05,5050,大展,6164,華興,0.0,15.0,-15.0
70,2022-07-05,5050,大展,2610,華航,20.0,34.0,-14.0
71,2022-07-05,5050,大展,2881,富邦金,2.0,15.0,-13.0
72,2022-07-05,5050,大展,6109,亞元,7.0,20.0,-13.0
73,2022-07-05,5050,大展,6576,逸達,0.0,13.0,-13.0
74,2022-07-05,5050,大展,2609,陽明,53.0,65.0,-12.0
75,2022-07-05,5050,大展,2515,中工,0.0,11.0,-11.0
76,2022-07-05,5050,大展,2317,鴻海,6.0,17.0,-11.0
77,2022-07-05,5050,大展,8050,廣積,3.0,14.0,-11.0
78,2022-07-05,5050,大展,2359,所羅門,0.0,10.0,-10.0
79,2022-07-05,5050,大展,2482,連宇,3.0,13.0,-10.0
80,2022-07-05,5050,大展,4503,金雨,0.0,10.0,-10.0
81,2022-07-05,5050,大展,6122,擎邦,0.0,10.0,-10.0
82,2022-07-05,5050,大展,8046,南電,11.0,21.0,-10.0
83,2022-07-05,5050,大展,3062,建漢,143.0,152.0,-9.0
84,2022-07-05,5050,大展,5356,協益,0.0,9.0,-9.0
85,2022-07-05,5050,大展,1504,東元,1.0,9.0,-8.0
86,2022-07-05,5050,大展,2351,順德,6.0,14.0,-8.0
87,2022-07-05,5050,大展,2388,威盛,8.0,16.0,-8.0
88,2022-07-05,5050,大展,2409,友達,13.0,21.0,-8.0
89,2022-07-05,5050,大展,2105,正新,0.0,7.0,-7.0
90,2022-07-05,5050,大展,6126,信音,0.0,7.0,-7.0
91,2022-07-05,5050,大展,6472,保瑞,3.0,10.0,-7.0
92,2022-07-05,5050,大展,6770,力積電,1.0,7.0,-6.0
93,2022-07-05,5050,大展,1216,統一,0.0,6.0,-6.0
94,2022-07-05,5050,大展,3037,欣興,2.0,8.0,-6.0
95,2022-07-05,5050,大展,6288,聯嘉,0.0,6.0,-6.0
96,2022-07-05,5050,大展,6443,元晶,10.0,16.0,-6.0
97,2022-07-05,5050,大展,6541,泰福,1.0,7.0,-6.0
98,2022-07-05,5050,大展,2892,第一金,0.0,6.0,-6.0
99,2022-07-05,5050,大展,1309,台達化,0.0,5.0,-5.0
0,2022-07-05,5110,富隆,2609,陽明,178.0,89.0,89.0
1,2022-07-05,5110,富隆,2603,長榮,180.0,120.0,60.0
2,2022-07-05,5110,富隆,2882,國泰金,60.0,0.0,60.0
3,2022-07-05,5110,富隆,2883,開發金,50.0,0.0,50.0
4,2022-07-05,5110,富隆,4114,健喬,30.0,0.0,30.0
5,2022-07-05,5110,富隆,1605,華新,47.0,21.0,26.0
6,2022-07-05,5110,富隆,2498,宏達電,86.0,65.0,21.0
7,2022-07-05,5110,富隆,3508,位速,20.0,9.0,11.0
8,2022-07-05,5110,富隆,2337,旺宏,10.0,0.0,10.0
9,2022-07-05,5110,富隆,2031,新光鋼,10.0,0.0,10.0
10,2022-07-05,5110,富隆,3533,嘉澤,7.0,0.0,7.0
11,2022-07-05,5110,富隆,8114,振樺電,11.0,5.0,6.0
12,2022-07-05,5110,富隆,1303,南亞,5.0,0.0,5.0
13,2022-07-05,5110,富隆,2409,友達,5.0,0.0,5.0
14,2022-07-05,5110,富隆,3062,建漢,5.0,0.0,5.0
15,2022-07-05,5110,富隆,4931,新盛力,6.0,2.0,4.0
16,2022-07-05,5110,富隆,2330,台積電,3.0,0.0,3.0
17,2022-07-05,5110,富隆,2379,瑞昱,3.0,0.0,3.0
18,2022-07-05,5110,富隆,3653,健策,3.0,0.0,3.0
19,2022-07-05,5110,富隆,3661,世芯,3.0,0.0,3.0
20,2022-07-05,5110,富隆,6223,旺矽,3.0,0.0,3.0
21,2022-07-05,5110,富隆,2206,三陽工業,2.0,0.0,2.0
22,2022-07-05,5110,富隆,2340,台亞,2.0,0.0,2.0
23,2022-07-05,5110,富隆,2610,華航,25.0,23.0,2.0
24,2022-07-05,5110,富隆,2881,富邦金,2.0,0.0,2.0
25,2022-07-05,5110,富隆,3691,碩禾,2.0,0.0,2.0
26,2022-07-05,5110,富隆,4147,中裕,2.0,0.0,2.0
27,2022-07-05,5110,富隆,5347,世界,2.0,0.0,2.0
28,2022-07-05,5110,富隆,3033,威健,1.0,0.0,1.0
29,2022-07-05,5110,富隆,2891,中信金,1.0,0.0,1.0
30,2022-07-05,5110,富隆,2404,漢唐,2.0,1.0,1.0
31,2022-07-05,5110,富隆,2328,廣宇,1.0,0.0,1.0
32,2022-07-05,5110,富隆,2368,金像電,1.0,0.0,1.0
33,2022-07-05,5110,富隆,2303,聯電,1.0,0.0,1.0
34,2022-07-05,5110,富隆,2002,中鋼,1.0,0.0,1.0
35,2022-07-05,5110,富隆,1529,樂士,1.0,0.0,1.0
36,2022-07-05,5110,富隆,4915,致伸,1.0,0.0,1.0
37,2022-07-05,5110,富隆,4961,天鈺,1.0,0.0,1.0
38,2022-07-05,5110,富隆,6233,旺玖,2.0,1.0,1.0
39,2022-07-05,5110,富隆,0632,元大台灣反,0.0,100.0,-100.0
40,2022-07-05,5110,富隆,1319,東陽,0.0,93.0,-93.0
41,2022-07-05,5110,富隆,1513,中興電,2.0,82.0,-80.0
42,2022-07-05,5110,富隆,2618,長榮航,62.0,117.0,-55.0
43,2022-07-05,5110,富隆,9945,潤泰新,0.0,40.0,-40.0
44,2022-07-05,5110,富隆,2634,漢翔,5.0,35.0,-30.0
45,2022-07-05,5110,富隆,6235,華孚,0.0,22.0,-22.0
46,2022-07-05,5110,富隆,5905,南仁湖,0.0,20.0,-20.0
47,2022-07-05,5110,富隆,1301,台塑,1.0,20.0,-19.0
48,2022-07-05,5110,富隆,1504,東元,0.0,10.0,-10.0
49,2022-07-05,5110,富隆,3059,華晶科,10.0,20.0,-10.0
50,2022-07-05,5110,富隆,4192,杏國,0.0,10.0,-10.0
51,2022-07-05,5110,富隆,8403,盛弘,0.0,8.0,-8.0
52,2022-07-05,5110,富隆,2201,裕隆,0.0,5.0,-5.0
53,2022-07-05,5110,富隆,0753,中信中國正,0.0,5.0,-5.0
54,2022-07-05,5110,富隆,0665,富邦琤肭磪囓,0.0,5.0,-5.0
55,2022-07-05,5110,富隆,2357,華碩,0.0,5.0,-5.0
56,2022-07-05,5110,富隆,3504,揚明光,0.0,5.0,-5.0
57,2022-07-05,5110,富隆,2408,南亞科,0.0,4.0,-4.0
58,2022-07-05,5110,富隆,1503,士電,0.0,3.0,-3.0
59,2022-07-05,5110,富隆,8086,宏捷科,0.0,3.0,-3.0
60,2022-07-05,5110,富隆,2454,聯發科,0.0,2.0,-2.0
61,2022-07-05,5110,富隆,2305,全友,0.0,2.0,-2.0
62,2022-07-05,5110,富隆,4919,新唐,2.0,4.0,-2.0
63,2022-07-05,5110,富隆,5258,虹堡,10.0,12.0,-2.0
64,2022-07-05,5110,富隆,6443,元晶,8.0,10.0,-2.0
65,2022-07-05,5110,富隆,6461,益得,20.0,22.0,-2.0
66,2022-07-05,5110,富隆,3034,聯詠,0.0,1.0,-1.0
67,2022-07-05,5110,富隆,1723,中碳,0.0,1.0,-1.0
68,2022-07-05,5110,富隆,2371,大同,0.0,1.0,-1.0
69,2022-07-05,5110,富隆,3037,欣興,0.0,1.0,-1.0
70,2022-07-05,5110,富隆,3265,台星科,1.0,2.0,-1.0
71,2022-07-05,5110,富隆,3305,昇貿,0.0,1.0,-1.0
72,2022-07-05,5110,富隆,4174,浩鼎,0.0,1.0,-1.0
73,2022-07-05,5110,富隆,4968,立積,0.0,1.0,-1.0
74,2022-07-05,5110,富隆,6477,安集,0.0,1.0,-1.0
75,2022-07-05,5110,富隆,6509,聚和,0.0,1.0,-1.0
76,2022-07-05,5110,富隆,8050,廣積,40.0,41.0,-1.0
77,2022-07-05,5110,富隆,8054,安國,0.0,1.0,-1.0
78,2022-07-05,5110,富隆,2615,萬海,1.0,1.0,0.0
79,2022-07-05,5110,富隆,6214,精誠,0.0,0.0,0.0
80,2022-07-05,5110,富隆,2444,兆勁,0.0,0.0,0.0
81,2022-07-05,5110,富隆,2887,台新金,0.0,0.0,0.0
82,2022-07-05,5110,富隆,887,台新戊特二,0.0,0.0,0.0
83,2022-07-05,5110,富隆,5457,宣德,0.0,0.0,0.0
84,2022-07-05,5110,富隆,887,台新戊特,0.0,0.0,0.0
85,2022-07-05,5110,富隆,0.0,0.0,0.0,0.0,0.0
0,2022-07-05,5260,美好,3037,欣興,323.0,6.0,317.0
1,2022-07-05,5260,美好,2603,長榮,320.0,110.0,210.0
2,2022-07-05,5260,美好,0881,國泰台灣,202.0,0.0,202.0
3,2022-07-05,5260,美好,2618,長榮航,329.0,163.0,166.0
4,2022-07-05,5260,美好,2412,中華電,142.0,4.0,138.0
5,2022-07-05,5260,美好,0050,元大台灣,108.0,2.0,106.0
6,2022-07-05,5260,美好,0900,富邦特選高股息,100.0,0.0,100.0
7,2022-07-05,5260,美好,3189,景碩,70.0,0.0,70.0
8,2022-07-05,5260,美好,3707,漢磊,71.0,9.0,62.0
9,2022-07-05,5260,美好,3231,緯創,50.0,0.0,50.0
10,2022-07-05,5260,美好,3481,群創,70.0,29.0,41.0
11,2022-07-05,5260,美好,4919,新唐,58.0,18.0,40.0
12,2022-07-05,5260,美好,0706,期元大日圓正,32.0,0.0,32.0
13,2022-07-05,5260,美好,2340,台亞,30.0,0.0,30.0
14,2022-07-05,5260,美好,2457,飛宏,30.0,0.0,30.0
15,2022-07-05,5260,美好,2338,光罩,20.0,1.0,19.0
16,2022-07-05,5260,美好,6278,台表科,24.0,8.0,16.0
17,2022-07-05,5260,美好,0648,元大反,15.0,0.0,15.0
18,2022-07-05,5260,美好,6715,嘉基,15.0,0.0,15.0
19,2022-07-05,5260,美好,8046,南電,19.0,7.0,12.0
20,2022-07-05,5260,美好,1795,美時,16.0,5.0,11.0
21,2022-07-05,5260,美好,2882,國泰金,13.0,2.0,11.0
22,2022-07-05,5260,美好,2317,鴻海,11.0,1.0,10.0
23,2022-07-05,5260,美好,1217,愛之味,10.0,0.0,10.0
24,2022-07-05,5260,美好,2305,全友,10.0,0.0,10.0
25,2022-07-05,5260,美好,2838,聯邦銀,10.0,0.0,10.0
26,2022-07-05,5260,美好,8050,廣積,10.0,0.0,10.0
27,2022-07-05,5260,美好,2324,仁寶,10.0,1.0,9.0
28,2022-07-05,5260,美好,1806,冠軍,9.0,0.0,9.0
29,2022-07-05,5260,美好,2331,精英,9.0,0.0,9.0
30,2022-07-05,5260,美好,6251,定穎,14.0,5.0,9.0
31,2022-07-05,5260,美好,1702,南僑,9.0,1.0,8.0
32,2022-07-05,5260,美好,5309,系統電,18.0,10.0,8.0
33,2022-07-05,5260,美好,6576,逸達,8.0,0.0,8.0
34,2022-07-05,5260,美好,0632,元大台灣反,42.0,35.0,7.0
35,2022-07-05,5260,美好,6546,正基,8.0,1.0,7.0
36,2022-07-05,5260,美好,1605,華新,7.0,1.0,6.0
37,2022-07-05,5260,美好,2610,華航,16.0,10.0,6.0
38,2022-07-05,5260,美好,2477,美隆電,5.0,0.0,5.0
39,2022-07-05,5260,美好,3006,晶豪科,5.0,0.0,5.0
40,2022-07-05,5260,美好,3059,華晶科,6.0,1.0,5.0
41,2022-07-05,5260,美好,3583,辛耘,5.0,0.0,5.0
42,2022-07-05,5260,美好,4128,中天,5.0,0.0,5.0
43,2022-07-05,5260,美好,6244,茂迪,5.0,0.0,5.0
44,2022-07-05,5260,美好,6609,瀧澤科,5.0,0.0,5.0
45,2022-07-05,5260,美好,6116,彩晶,5.0,0.0,5.0
46,2022-07-05,5260,美好,2327,國巨,4.0,0.0,4.0
47,2022-07-05,5260,美好,2351,順德,10.0,6.0,4.0
48,2022-07-05,5260,美好,2883,開發金,4.0,0.0,4.0
49,2022-07-05,5260,美好,3017,奇鋐,11.0,7.0,4.0
50,2022-07-05,5260,美好,1513,中興電,206.0,399.0,-193.0
51,2022-07-05,5260,美好,0637,元大滬深正,20.0,168.0,-148.0
52,2022-07-05,5260,美好,2303,聯電,1.0,115.0,-114.0
53,2022-07-05,5260,美好,0676,富邦臺灣加權反,0.0,100.0,-100.0
54,2022-07-05,5260,美好,2634,漢翔,1.0,65.0,-64.0
55,2022-07-05,5260,美好,2809,京城銀,0.0,40.0,-40.0
56,2022-07-05,5260,美好,2498,宏達電,15.0,41.0,-26.0
57,2022-07-05,5260,美好,5490,同亨,0.0,25.0,-25.0
58,2022-07-05,5260,美好,1536,和大,2.0,20.0,-18.0
